,rating,text,timestamp,rob_neg,rob_neu,rob_pos
33,5,I bought one for my granddaughter to use on my great-granddaughters and one for myself to use when they are in my household.  Nice to have with the virus all around.,2020-07-15 17:42:27.528,0.026188446208834648,0.030552491545677185,0.9432590007781982
34,3,"This product offers inconsistent temperatures. Most times I use it, the temp changes by a significant amount, even when using it back to back in the same spot.",2020-09-18 16:26:59.430,0.020570319145917892,0.04476294666528702,0.9346667528152466
35,5,Great product. Easy to use and read,2020-12-15 14:30:11.673,0.01774553768336773,0.015998326241970062,0.9662561416625977
36,1,I bought this based on the good reviews. Easy to use and easy to read. BUT it always shows my temp is 97.1. My other thermometer restisters 98.4. Not happy with this purchase. Didn't realize it was so bad till I needed it and then the return policy had expired.,2022-08-28 09:16:05.621,0.056391581892967224,0.060691699385643005,0.8829167485237122
37,5,Bought this for my mom who is going through chemotherapy. Works great.,2020-08-20 18:10:39.494,0.019254585728049278,0.025483975186944008,0.9552614092826843
38,5,"Bought this to replace my old digital thermometer. As compared to my old one, the focal length to determine the temperature is much shorter. So much easier to use on my hyperactive toddler!",2021-06-14 21:39:37.226,0.0271756574511528,0.033728912472724915,0.9390954375267029
39,5,Perfect for this pandenic. Notice this exact product being used at health facilities prior to allowing entrance.,2020-10-22 17:38:36.123,0.024676885455846786,0.059699639678001404,0.9156234860420227
40,5,Immediate readings for temperature. No waiting.,2020-07-27 18:50:22.096,0.060838304460048676,0.3700098991394043,0.569151759147644
41,5,Works well,2021-03-02 05:45:09.396,0.031836848706007004,0.05791006237268448,0.91025310754776
42,1,Completely inaccurate.  Never registered anything other that 97.1 F through 97.7 F no matter how much of a fever I had.  Seemed to choose these numbers at random.,2022-07-12 22:04:56.381,0.1881706714630127,0.2602866590023041,0.5515426397323608
43,1,"Completely inaccurate, a waste of $$",2021-03-20 03:03:46.334,0.42773205041885376,0.2543259561061859,0.3179419934749603
44,5,This is easy to use and very accurate! Just what you need for everyone in your family.,2022-08-05 18:09:51.146,0.013221095316112041,0.013051801361143589,0.9737270474433899
45,1,Easy to use but USELESS.  Does not give accurate readings.  Reads low even with a slight fever,2021-06-20 04:03:45.251,0.11371234059333801,0.13963748514652252,0.7466501593589783
46,5,The hardest part was putting in the batteries. And that’s very easy. Very accurate( I tested with another thermometer). Easy to use!,2021-03-13 17:38:46.186,0.029210830107331276,0.029765047132968903,0.941024124622345
47,5,I wish I would have bought this sooner.,2022-04-20 23:07:01.304,0.09181901067495346,0.16250333189964294,0.745677649974823
48,5,"This thermometer looks great, Is super lightweight and very easy to use. It gives instant readings. I’ve been using it all day to test the accuracy and it’s been a steady reading with a few that were just 1/2 degree more.<br />Not that looks are important but I like the white on white readout, very easy on the eyes. Affordable with the highest number of good reviews than any other on Amazon. I’ll update if it malfunctions over time.",2021-11-02 03:35:56.864,0.018750401213765144,0.01610668934881687,0.9651429057121277
49,5,seems to work fine,2023-02-05 17:45:18.419,0.0376322865486145,0.06282159686088562,0.8995461463928223
50,2,This thermometer has potential but it gives widely varying readouts and is wrong most of the time. Thankfully our old in-ear thermometer still works so I can compare them.,2022-12-09 14:08:48.017,0.06929570436477661,0.1010478213429451,0.8296564817428589
51,5,"I’ve gone through 3 different thermometers before I found this one, and it works great! Accurate, quick, quiet reads.",2021-01-10 04:37:36.796,0.015684427693486214,0.01703997701406479,0.9672756195068359
52,5,"I read many reviews after having bad luck with a different type.  This one was mentioned in all of them, and mostly wound up at or near the top of the list.  I can see why!",2020-09-23 18:14:39.823,0.03561067953705788,0.06755731999874115,0.8968320488929749
53,5,"Easy to use, fast and accurate.",2020-07-18 02:45:53.692,0.012902280315756798,0.021704262122511864,0.9653934836387634
54,5,Tested it to see if it’s accurate and so far no issues and the design is nice and minimal,2022-06-10 13:06:55.205,0.011337874457240105,0.02609550766646862,0.962566614151001
55,1,Terrible product reads a different temp EVERYTIME so dissatisfied with this product!,2022-02-09 18:49:30.486,0.4532391428947449,0.2277214676141739,0.31903940439224243
56,4,Product is good,2020-05-25 11:58:39.949,0.016871744766831398,0.02148977853357792,0.9616384506225586
57,5,Very easy to use. Ordered this for our after school program to check temps of the children as they come in.,2020-08-05 12:40:38.197,0.015228411182761192,0.03657842054963112,0.9481931328773499
58,5,"So easy to use and read, plus there's no spreading of germs when the kids are sick.",2022-02-17 02:29:03.319,0.03783149644732475,0.03901708871126175,0.923151433467865
59,5,I had to play with this device a couple different times and I also had to watch a youtube channel as well because the paperwork that it comes with does not explain very much it just gives you some pictures and 1-4 steps and then you are on your own. Once you figure it out and try it a couple of different times it will be easy as pie.,2020-07-01 02:32:29.011,0.038251809775829315,0.0596199706196785,0.9021282196044922
60,5,It is very handy and is easy to use.,2020-08-11 16:49:17.368,0.01507177110761404,0.012771323323249817,0.9721569418907166
61,1,"Very inaccurate readings, reviews are way off on this thing.. If you like inaccurate temp reading then this is the thermometer for you !!!",2020-06-10 22:24:18.785,0.15162293612957,0.21759188175201416,0.6307851672172546
62,5,"If you have kids and in our current covid situation a no touch temperature meet is a must have, and this one is simple to use and read.",2021-01-12 17:05:08.582,0.0210445336997509,0.03694629296660423,0.9420092105865479
63,5,This thermometer is very easy to use!! Quick and easy to read screen. We love it.,2020-12-31 18:46:17.646,0.012594515457749367,0.008175327442586422,0.9792301058769226
64,5,This thermometer is very easy to use!! Quick and easy to read screen. We love it.,2020-12-31 18:46:17.646,0.012594515457749367,0.008175327442586422,0.9792301058769226
65,5,Fantastic device!!!!works great,2020-07-14 23:47:17.048,0.013560282066464424,0.008953385055065155,0.9774863719940186
66,4,"Works for what we need, only about 40ppl once a week.  You have to hold it pretty close to the person (1 inch) and takes a few seconds to read, but thats fine for us, esp at lowest price when we looked.<br /><br />You wouldn't want it for lots of people in short time.<br /><br />We tested it against our other temp reader and it was accurate.",2020-10-03 16:33:13.089,0.04328285530209541,0.06706270575523376,0.8896544575691223
67,1,"This is a piece of junk. From first attempt to use, it malfunctioned. IT is useless. Of course, first use was beyond the return window, so we're stuck with having paid for a useless piece of trash.",2022-02-19 20:46:06.760,0.4449879229068756,0.23356828093528748,0.3214437961578369
68,5,Takes a little while to get the hang of it but once you do you will love it!!,2019-09-05 16:56:44.614,0.0285992082208395,0.031211011111736298,0.940189778804779
69,5,Love how easy it is to use and the instructions  are easy to follow,2020-07-18 21:50:06.913,0.022938381880521774,0.01509708072990179,0.9619645476341248
70,5,It is accurate and the only problem is I think the room temperature can interfere with the reading. Except from this it is a quality made product.,2021-02-09 23:19:45.274,0.05444623902440071,0.08032321184873581,0.8652306199073792
71,5,This was reasonably priced and looks to be very good overall,2023-01-07 07:17:42.885,0.011773169972002506,0.01085854321718216,0.9773682355880737
72,5,"The product was delivered on time, packaging was in good condition, the product was in good condition and appeared to be as described, and after use met expectations for fit, form, and function.",2021-03-13 00:33:08.871,0.01751709170639515,0.0371321476995945,0.9453507661819458
73,5,All is well. Not sure how to verify the accuracy.  Seems to be as it should be.,2020-11-22 20:30:52.100,0.04203994199633598,0.10288839787244797,0.8550716638565063
74,5,Incredibly easy to use and only takes seconds.,2022-12-13 20:33:52.313,0.02229508012533188,0.023202447220683098,0.954502522945404
75,5,Works well during these Covid times,2021-07-10 19:04:05.241,0.03515732288360596,0.07125400006771088,0.893588662147522
76,5,This is the best one of all. Put batteries in and works right away. Very accurate.,2020-08-25 21:34:41.949,0.01581457443535328,0.012936334125697613,0.9712490439414978
77,5,The product is very accurate and easy to use.  I am very pleased with the quality of the product.  The item arrived promptly and was packaged very well.,2021-02-08 19:25:52.209,0.011042957194149494,0.007532535120844841,0.9814245104789734
78,5,I have tried the product a number of times and it has worked for me. It has given me accurate temperature readings when compared to other thermometers.,2020-08-02 05:50:12.811,0.021794358268380165,0.03414143621921539,0.944064199924469
79,5,Bought a dozen for our football league.  Have held up well so far.  Quick read which is nice with a lot of kids!,2020-09-03 21:26:57.537,0.013361192308366299,0.014309977181255817,0.9723289012908936
80,1,Wow. What a POS device. I wear 2.5 readers and needed them plus a magnifying glass to try to read the instructions. I waited for this well ranked device to receive and I am sorry I bought this thing.m It shouldn't be this complicated to use for any age or skill level. I am 60 so I made it this far so I am pretty sure this isn't the first time they have heard this about this sub standard device. Keeps flashing c for Celsius or F for Empirical measurements.Cant get it to anything beyond that!,2020-05-14 18:55:04.743,0.054396066814661026,0.058922071009874344,0.886681854724884
81,2,I would love to give this a good review but it simply is inaccurate. My husband and I both keep getting readings around 97.8 when we know our normal temperature is higher. We tried it throughout the day and went down to 96 as well. I’ll be returning it since I don’t trust it to be right if we ever have a fever.,2021-12-31 00:27:50.655,0.08087906241416931,0.10382609069347382,0.8152948617935181
82,5,"My daughter went to university has a roommate now in the dorms so impressed with this when i bought the first one became a must have  bought 3 one for my MIL and my daughter.  Amazing Accurate, and if your doctor wants you to take you temp 3 times a day for all your family well this is the way to do if without the worry of ""covid"" contamination",2020-08-17 23:27:23.221,0.02808595448732376,0.03355558216571808,0.9383585453033447
83,5,Works great. Nice to not have to sterilize thermometer.,2021-03-30 03:12:53.908,0.03316414728760719,0.029084177687764168,0.9377517104148865
84,5,Bought it for my granddaughter s,2022-12-26 04:36:59.271,0.02484165132045746,0.1542709916830063,0.8208873867988586
85,1,"I returned this thermometer. It was very inaccurate. It was easy to use, but each reading was different and I didn’t trust it on my child.  Not worth the money.",2023-01-04 03:35:03.601,0.16000999510288239,0.16775131225585938,0.6722386479377747
86,5,"I’ve purchased prob 4 or 5 thermometers in the past 3 years and have had issues with them not being accurate or easy to read. That is not the case with this one. It is so easy to use, you can take the temperature of your little one without them even knowing.  It’s easy to read in the dark, vibrates when temp is complete and it is accurate.",2020-12-10 22:12:52.784,0.033138457685709,0.03055678680539131,0.9363047480583191
87,5,What a great product and even better price. Highly recommended.,2021-01-05 04:02:59.699,0.01584535464644432,0.011830597184598446,0.972324013710022
88,5,Used for preschool children,2020-08-19 00:20:33.708,0.05917957425117493,0.3631044924259186,0.5777159333229065
89,5,Quick little assembly required and was able to measure my own temperature in a quick hurry.  Perfect home device to have during this pandemic.,2020-08-05 00:27:09.631,0.02763880044221878,0.03903729468584061,0.9333239197731018
90,5,Easy to use and accurate,2020-12-02 18:32:41.656,0.01715356856584549,0.027057424187660217,0.9557889699935913
91,5,Good,2023-01-24 23:59:01.071,0.039493851363658905,0.09371677786111832,0.8667893409729004
92,1,"Even with brand new batteries, this thermometer is not accurate. It reads low, which is incredibly misleading especially when having sick children.",2023-01-13 20:58:52.006,0.23194460570812225,0.24942801892757416,0.518627405166626
93,5,"Really nice, easy to use. I believe it to be accurate. It looks great, the display is easy to read and the little vibration to let you know that a reading has been taken and registered, is nice.",2020-07-06 18:56:19.535,0.012401428073644638,0.00964501965790987,0.9779535531997681
94,5,"The ease of use, accuracy. I received my no touch thermometer in record time! Reasonable price!!<br />Go seller.",2020-08-24 00:11:30.454,0.0184695553034544,0.029427699744701385,0.952102780342102
95,5,"Not sure why a 98.1 was registered but will see if that is typical.<br />Very NEAT, EASY ----- not intimidating.<br />Good for children as temp taken within a second --- 1 second.<br /><br />Excellent product",2020-09-04 20:48:09.098,0.03120221570134163,0.033896420150995255,0.9349013566970825
96,1,This does not work. I had a fever of 100 with an under the tongue thermometer and at the Drs office as well and this thermometer never reads over 98.2.,2021-04-09 19:52:00.255,0.21208462119102478,0.2563856840133667,0.5315296649932861
97,5,Easy to use and read digital thermometer.  Since I have purchased this device I have seen the same model being used at doctors offices to screen patients coming to the office.,2020-09-20 21:37:42.985,0.017251363024115562,0.04630608484148979,0.936442494392395
98,5,Use it ever...<br />Great,2021-01-29 23:26:37.378,0.043319959193468094,0.09185827523469925,0.86482173204422
99,1,"A thermometer needs to be accurate.  This one reads one degree too low, so I'm returning it.  I see doctors' offices and other businesses using these forehead scanning thermometers and I think they probably all read too low. Don't waste your money.  We will continue to use the one you put in your ear that we've had for years.",2020-10-21 18:29:04.702,0.10477539151906967,0.18254640698432922,0.7126781940460205
100,5,The best thermometer at work.  Easier to use. Quick read and always handy because I bought the case.  I bought two and the one for home for taking the dogs temps measures exactly the same as the one at the Vets office.  I take her temp on the inside fold of her outer ear.  May not be always as accurate for some ears but within a very close number especally if elevated.,2021-01-24 01:59:27.403,0.023576105013489723,0.040586862713098526,0.9358370304107666
101,1,"I bought this on the recommendation of a mom on my FB group. We followed the directions, and it never registered a temperature - it just shut itself off. We tried multiple times, tried different batteries, same result. The FB mom lived nearby and stopped over to try it, and again no luck. I tried to return it to Amazon, and guess what…Amazon doesn’t take returns on it, even if it never worked to begin with.<br />DO NOT BUY THIS THERMOMETER!",2022-07-20 12:42:04.853,0.1153189018368721,0.14706365764141083,0.7376174926757812
102,5,"Real easy to, compact, and a great way to check temps.",2020-09-14 02:02:12.470,0.01396561786532402,0.0281369686126709,0.9578973650932312
103,5,"Very neutral looking and non-threatening.  In our tests it seems to be accurate within 1 degree if used correctly.  You do need to point it exactly where they show in the directions to get a good reading.  We used an oral thermometer to verify the readings.  It usually reads 1 degree lower.  Little hard to read if you are using it outside, but no problem in regular room lighting . . . great in the dark as it is not too bright.",2020-05-26 01:57:49.097,0.031204871833324432,0.03973601758480072,0.9290590286254883
104,5,So far I love it! We haven't been sick lately so haven't needed one but I love that you don't have to put it in your mouth and use Thermometer Covers.  Especially for kids this will be great! So far so good!,2020-06-24 15:03:33.659,0.017721587792038918,0.008909950964152813,0.9733684659004211
105,4,"iHealth No-Touch Forehead Thermometer is very sleek and affordable device. Pop in the batteries, point the probe at a forehead, press the button and you get a reading in about one second. It produces no annoying sound--just",2022-01-10 20:46:52.688,0.023225752636790276,0.029506895691156387,0.9472674131393433
106,5,Just what we wanted,2020-08-12 11:17:45.409,0.07649556547403336,0.14681969583034515,0.7766847014427185
107,3,The batteries were wrapped so tight I could hardly get them loose. Then it was almost impossible to get the lid off of the battery compartment. Now I haven't been able to get a reading. I guess I'll have to check the instructions again. Good thing I'm not in a hurry to use it.,2020-10-15 23:11:05.725,0.189352348446846,0.20730285346508026,0.6033447980880737
108,5,This is a pretty handy thermometer. Works well and very quick.,2020-06-09 04:41:10.310,0.013656992465257645,0.013049278408288956,0.973293662071228
109,5,"I’m hoping it continues to work, but so far it’s great! I have such a hard time getting thermometers that are easy to work and are accurate.",2023-01-07 16:57:43.822,0.024017885327339172,0.02057008258998394,0.955411970615387
110,5,Very easy to use. I needed a quick option for checking temperatures before school in the mornings when it starts back up and the is just that. It’s off by about a degree but for us that’s not a major issue.,2020-07-08 21:02:42.724,0.03591595217585564,0.048949506133794785,0.9151344895362854
111,5,"Seems very accurate, easy to use. Nice to be able to read the temperature!",2020-08-13 04:40:10.320,0.014829167164862156,0.013280690647661686,0.9718900918960571
112,1,"I took the temp of every place in my body - always 96.6°. No matter what day, no matter what time of day, no matter if I have a headache or not - same temp from head to toe. My ear was 92.8° so I guess I'm dead.",2020-07-28 06:40:12.122,0.17107173800468445,0.24225877225399017,0.5866695046424866
113,1,I don't think it works so am returning it. Most of the time it told me my temp was 96.,2021-01-22 21:40:14.749,0.14526362717151642,0.2551063299179077,0.5996300578117371
114,3,It's nice but doesn't always read when it should. I have to turn it off/on. I'm not sure it's always accurate.,2023-02-28 04:51:08.533,0.14569303393363953,0.19525720179080963,0.6590497493743896
115,1,"My son is sick for the first time ever. I've had this thermometer in case he ever got sick due to the reviews and convenience of not having to use it in other places that would be uncomfortable. He was burning up, first reading read 98°, then 99.6°, then 102.5°, then back down to 99.4° and then 101.4°.. like how am I to know how hot he really is??.. Definitely can't use this if my life depended on it and especially if my baby is sick for the first time.",2023-03-03 15:33:18.096,0.09443162381649017,0.1154218316078186,0.79014652967453
116,4,This I like bc it only vibrates when the reading is done no beeps or sound with this no bright lights either it’s very simple easy to use seemed pretty accurate good purchase good price,2021-11-11 16:03:48.136,0.01681097410619259,0.015047803521156311,0.9681412577629089
117,1,No longer shows correct temperature. What is shows is nowhere close to the actual temperatures.,2022-11-08 04:36:44.894,0.24233196675777435,0.36660438776016235,0.3910636305809021
118,1,My sister and I bought this thermometer it is very hard to get a reading....I am past my return window which ticks me off. Don't bother with it.,2020-12-07 02:07:17.606,0.2521741986274719,0.24826742708683014,0.49955835938453674
119,1,We have been using the same temporal thermometer for years. When my husband saw this on prime days he bought it because he wanted one that didn’t require you to touch your forehead. We loved this thermometer initially. Over time the readings seemed off. Now every time we take our temperature it reads 97.3. Quick progression from good to unusable. Very short lifespan for a device that should last for a long time.,2022-09-16 04:40:19.542,0.03233177214860916,0.037524063140153885,0.9301441311836243
120,1,"Bought it on Jun 24, It's not working by displaying blank screen now.<br />The QC sucks.",2020-08-07 03:27:22.277,0.3631739914417267,0.2844259738922119,0.3524000346660614
121,5,perfect item. got good reviews from sources other than amazon also,2021-02-13 16:48:50.172,0.01970217004418373,0.02395925670862198,0.9563385844230652
122,5,Came as advertised.  Works/looks as promised.  Best thermometer I’ve had in years.  I’ve many over the years only to find that they didn’t work well or easily.  Very happy with purchase.,2021-05-06 19:38:44.255,0.03588539734482765,0.031211785972118378,0.9329028129577637
123,5,"I am very happy with this thermometer. It is easy to operate, touch one button, read it within seconds. Happy with this purchase.",2020-10-19 14:11:22.721,0.013405043631792068,0.009022790007293224,0.9775721430778503
124,5,Excellent hand held forehead thermometer.  It fits nicely in my hand and vibrates slightly when the temperature has been taken—no annoying beep (although a beep may be a feature available that I don’t use).  We use this thermometer daily.  I highly recommend it.,2020-04-26 22:09:18.122,0.017406055703759193,0.014865756034851074,0.9677282571792603
125,5,"Accurate, fast, easy to use. This digital thermometer is fantastic. Point it about an inch from your forehead and within seconds you hear a buzz.. the temperature readout is easy to see. So simple!",2021-08-29 20:03:08.238,0.01477888599038124,0.013814141042530537,0.9714069366455078
126,4,This is a good thermometer to get a quick measurment of the surface temp of a person.  I would recomment getting a internal temp as well if taking readings in warmer areas as skin temperature can give a higher reading,2020-09-04 20:53:56.958,0.020771246403455734,0.04982775077223778,0.9294009804725647
127,5,"I needed a thermometer that didn't disturb my FIL and this worked perfectly.  Have used it on my grandchildren, myself, my hubby.  Easiest one I have ever used.",2021-02-01 19:44:45.395,0.022653738036751747,0.025373201817274094,0.9519730806350708
128,5,Fast and easy to use.,2020-08-02 20:31:59.562,0.015292184427380562,0.038896650075912476,0.9458111524581909
129,3,"It works but sometimes requires 2 tries... at job site, everyone was 97.1?",2020-11-08 02:28:12.130,0.056096576154232025,0.11810043454170227,0.8258030414581299
130,5,Accurate. Light. Fancy. Love it.,2019-01-20 10:55:35.132,0.01958586648106575,0.015670478343963623,0.9647436141967773
131,4,"You really have to get used to using this thermometer.  If you put it away from the skin, it does not read accurately.  You need to put it right on the temple area to get something that is comparable to the oral temperature.  You really have to have it super close to the face or just put it right on … otherwise you will never know you have a fever until it’s WAYYYY up.",2022-03-27 00:40:22.555,0.0696919858455658,0.13206148147583008,0.7982465028762817
132,3,"Temp reads 96.9, 97.1 or 97.3.<br />As a nurse using this equipment, accuracy is important.  I sent the first one back. Second one isn't much better.",2021-03-27 13:33:08.356,0.1032102182507515,0.1608770191669464,0.7359127998352051
133,1,"I didn't use the PT3 thermometer when purchased. But when needed, I found my temperature readings to be below normal. I get 96.4, 97.1 digital readings and the manual states the range is tested at 98 - 102 degrees.  Today I tested on my husband after getting 97 deg on myself and his was 94.6!  Unfortunately the return window was closed in June and I can't return the defective product.  If my family really had a fever from Covid, I couldn't count on this thermometer to be accurate.",2020-12-09 12:49:03.382,0.13583290576934814,0.19725504517555237,0.6669120788574219
134,2,"This thermometer was reading a full degree below the actual temperature straight out of the box, even after putting in brand new batteries. I’m giving it two stars because it’s an attractive design and it’s easy to use. Unfortunately those things mean nothing if you can’t rely on it to give you an accurate reading!",2021-02-19 14:25:56.675,0.041891299188137054,0.04320092499256134,0.9149077534675598
135,5,Point and click  not complicated  keep out of eyes  one inch from forehead  click to turn on click to take temp  device vibrates to let you know it worked  easy peasy.,2020-08-29 12:35:10.294,0.03175882622599602,0.08397431671619415,0.8842668533325195
136,5,"Great, sleek design and easy to use!",2020-10-21 20:18:17.979,0.011113809421658516,0.011568707413971424,0.9773174524307251
137,5,I'm really happy about this purchase. The battery life is amazing and it's very accurate.,2019-08-28 20:48:00.914,0.013592459261417389,0.008133979514241219,0.9782735705375671
138,1,"The good — it’s fancy, super easy to use. But the good doesn’t really matter because...<br />The bad — it doesn’t actually measure body temper reliably.<br /><br />After a week of fevers in the house, I can safely say we thoroughly tested out this thermometer. Not once did it give the same reading twice, and frequently the range was anywhere from dead body to literally on fire. Completely useless.",2021-02-22 23:37:23.730,0.1525399386882782,0.15760113298892975,0.6898588538169861
139,1,Bought this as a backup thermometer. Wildly inaccurate compared to a well tested Braun thermostat.,2023-02-28 16:06:36.317,0.17775379121303558,0.24167552590370178,0.5805706977844238
140,5,"This little thermometer is great, it is small and cute.  It works and takes an accurate temp, plus it is super quick.  All you need to do is put to someone's forehead and it quickly reads the clear temp.",2022-08-06 22:38:39.170,0.014201713725924492,0.013096745125949383,0.9727014899253845
141,5,"Bought this after my wife told me none of our old digital under the tongue thermometers don't work anymore. After my fever passed, it has read within a 1/10th of a degree at 98.6. Easy to read, it the dark or in light. Feels comfortable in the hand. Lightly vibrates when ready to read.",2022-01-14 22:05:30.228,0.03345486894249916,0.05435890704393387,0.9121862649917603
142,5,Great thermometer. Easy to use. Great value,2020-08-20 17:35:54.192,0.016157640144228935,0.01593172736465931,0.9679105877876282
143,5,Good value touches thermometer!,2021-04-10 01:24:12.184,0.027423137798905373,0.07173281908035278,0.9008439779281616
